Adjustment Type,Asset ID,Asset Title,Asset Labels,Asset Channel ID,Asset Type,Custom ID,ISRC,UPC,GRid,Artist,Album,Label,Administer Publish Rights,Owned Views,YouTube Revenue Split : Auction,YouTube Revenue Split : Reserved,YouTube Revenue Split : Partner Sold YouTube Served,YouTube Revenue Split : Partner Sold Partner Served,YouTube Revenue Split,Partner Revenue : Auction,Partner Revenue : Reserved,Partner Revenue : Partner Sold YouTube Served,Partner Revenue : Partner Sold Partner Served,Partner Revenue
None,A869391429139059,Negrita Mia,,,Sound Recording,196006065744_ARG991032385_34431191,,196006065744,,,,,no,506,0.039696,0,0,0,0.039696,0.015948,0,0,0,0.015948
None,A871721111053958,Abreme las Puertas del Cielo,,,Sound Recording,196006065744_ARG991032382_34431173,,196006065744,,,,,no,475,0.039696,0,0,0,0.039696,0.015948,0,0,0,0.015948
None,A163332606183750,La Pobrecita,,,Sound Recording,884385621766_ARG990900763_2382934,,884385621766,,,,,no,227,0.039458,0,0,0,0.039458,0.015798,0,0,0,0.015798
None,A553995299404553,Ella,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035129,196626512178,,Grupo Bandy2,,Magenta,no,45,0.034271,0,0,0,0.034271,0.015435,0,0,0,0.015435
None,A201132428862526,Se parece mas a ti,,,Sound Recording,,ARG991034939,,,Los Angeles de Mexico,Se parece mas a ti,,no,471,0.037847,0,0,0,0.037847,0.015147,0,0,0,0.015147
None,A387251588169235,Sigo Enamorado,,,Sound Recording,196626300294_ARG991034997,ARG991034997,196626300294,,Siete Lunas,Sigo Enamorado,Magenta,no,786,0.036357,0,0,0,0.036357,0.014605,0,0,0,0.014605
None,A143952753549634,Y que de mi (En Vivo),,UCVNp9iqJCyXGfmRh6YpA02w,Art Track,,ARG991034957,196626166173,,Dalila,,Magenta,no,138,0.032402,0,0,0,0.032402,0.0146,0,0,0,0.0146
None,A123489630426933,Hawai / Vida de Rico (Live Session),,UCAM-Qc5GU3H3P_94LGSmJ-Q,Art Track,,ARG991035025,196626339423,,Commanche,,Magenta,no,152,0.031795,0,0,0,0.031795,0.01433,0,0,0,0.01433
None,A189474750243090,El es mi amigo topito,,,Sound Recording,196626369376_ARG991035061,ARG991035061,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,4775,0.034983,0,0,0,0.034983,0.014028,0,0,0,0.014028
None,A400288729950519,Mi nuevo hermanito,,,Sound Recording,196626369376_ARG991035054,ARG991035054,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,4941,0.034484,0,0,0,0.034484,0.013828,0,0,0,0.013828
None,A755809235045085,Llorar duele mas,,UC1EXSNPlRzRFdBhnmxco2ug,Art Track,,ARG991034916,196626144140,,El Tecla,,Magenta,no,175,0.029627,0,0,0,0.029627,0.013353,0,0,0,0.013353
None,A172622447986989,Hojita Seca (En Vivo),,,Sound Recording,196006513184_ARG991033057_34714115,,196006513184,,,,,no,352,0.033166,0,0,0,0.033166,0.013351,0,0,0,0.013351
None,A288038240581953,Choque de Cometas (En Vivo),,,Sound Recording,196006513184_ARG991033052_34714110,,196006513184,,,,,no,391,0.033166,0,0,0,0.033166,0.013351,0,0,0,0.013351
None,A408780959514494,Gracias (En Vivo),,,Sound Recording,196006513184_ARG991033056_34714114,,196006513184,,,,,no,346,0.033166,0,0,0,0.033166,0.013351,0,0,0,0.013351
None,A920379778626294,Cancion de Amor (En Vivo),,,Sound Recording,196006513184_ARG991033054_34714112,,196006513184,,,,,no,351,0.033166,0,0,0,0.033166,0.013351,0,0,0,0.013351
None,A935402780989905,Te Extraño (En Vivo),,,Sound Recording,196006513184_ARG991033061_34714119,,196006513184,,,,,no,354,0.033166,0,0,0,0.033166,0.013351,0,0,0,0.013351
None,A100105480742266,Otra Noche en LA,,UC1RqENeoTrOKWcdLQv3z-8w,Art Track,,ARG991035081,196626413420,,La Groza,,Magenta,no,49,0.029426,0,0,0,0.029426,0.013254,0,0,0,0.013254
None,A188086534060019,Choque (En Vivo),,,Sound Recording,196006513184_ARG991033058_34714116,,196006513184,,,,,no,730,0.032605,0,0,0,0.032605,0.013124,0,0,0,0.013124
None,A163593711154869,Mirame a la cara,,UC1EXSNPlRzRFdBhnmxco2ug,Art Track,,ARG991034914,196626163615,,El Tecla,,Magenta,no,124,0.02671,0,0,0,0.02671,0.012038,0,0,0,0.012038
None,A651026903723306,Flor de un Dia (En Vivo),,,Sound Recording,196006513184_ARG991033060_34714118,,196006513184,,,,,no,495,0.029822,0,0,0,0.029822,0.012002,0,0,0,0.012002
None,A804303002508642,Cuanto daria,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035040,196626308887,,La Winnyn Lev,,Magenta,no,13,0.026617,0,0,0,0.026617,0.01198,0,0,0,0.01198
None,A668154484303114,Caso cerrado,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035124,196626512178,,Grupo Bandy2,,Magenta,no,52,0.025249,0,0,0,0.025249,0.011369,0,0,0,0.011369
None,A944684004369948,,,UCpsh-raymPreLKoH_O0UvFw,Music Video,,,,,Supermerk2,,Magenta,no,57,0.024872,0,0,0,0.024872,0.011198,0,0,0,0.011198
None,A540174397651161,Yo no renuncio,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035131,196626512178,,Grupo Bandy2,,Magenta,no,68,0.023954,0,0,0,0.023954,0.010795,0,0,0,0.010795
None,A464506126681430,Serrana mia,,UC0vYxCcfc9n60tFeOMlD5xA,Art Track,,ARG991034773,196626020079,,El Toque,,Magenta,no,35,0.023672,0,0,0,0.023672,0.010657,0,0,0,0.010657
None,A386826320882476,No Quiero Tu Amor (En Vivo),,,Sound Recording,196006513184_ARG991033059_34714117,,196006513184,,,,,no,1044,0.026338,0,0,0,0.026338,0.010574,0,0,0,0.010574
None,A444502525096143,Si No Estás,,,Sound Recording,195497420841_ARG991031858_32427107,,195497420841,,,,,no,349,0.025431,0,0,0,0.025431,0.010181,0,0,0,0.010181
None,A163287474757274,Parrandera,,,Sound Recording,196006065744_ARG991032378_34431164,,196006065744,,,,,no,276,0.024739,0,0,0,0.024739,0.009903,0,0,0,0.009903
None,A403369496751594,Rock del quesito,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035057,196626369376,,Topo Gigio,,Magenta,no,235,0.020812,0,0,0,0.020812,0.00937,0,0,0,0.00937
None,A969609329921542,,,UCpsh-raymPreLKoH_O0UvFw,Music Video,,,,,Supermerk2,,Magenta,no,60,0.020584,0,0,0,0.020584,0.009271,0,0,0,0.009271
None,A298956470069213,Solo para Ti,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035122,196626512178,,Grupo Bandy2,,Magenta,no,42,0.020258,0,0,0,0.020258,0.009126,0,0,0,0.009126
None,A757189536589736,Amor de chat,,UC1EXSNPlRzRFdBhnmxco2ug,Art Track,,ARG991034917,196626144140,,El Tecla,,Magenta,no,92,0.018357,0,0,0,0.018357,0.008271,0,0,0,0.008271
None,A266335994880427,Dos corazones / Nadie como tu,,UCRLAQnNV9RTiD0fU4K7ejRQ,Art Track,,ARG991035097,196626447562,,Claudio Toledo ft Eze Bonino,,Magenta,no,58,0.017492,0,0,0,0.017492,0.00788,0,0,0,0.00788
None,A368446404352786,Eclipse de amor,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035072,196626382351,,La Ihuana Mary,,Magenta,no,19,0.016692,0,0,0,0.016692,0.007517,0,0,0,0.007517
None,A793312897480193,Revive,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035062,196626369376,,Topo Gigio,,Magenta,no,223,0.016401,0,0,0,0.016401,0.007389,0,0,0,0.007389
None,A607786435340544,La chica policia,,,Sound Recording,196626308887_ARG991035035,ARG991035035,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,429,0.01806,0,0,0,0.01806,0.007233,0,0,0,0.007233
None,A118527560083739,Un angel llora,,,Sound Recording,196626308887_ARG991035038,ARG991035038,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,418,0.017849,0,0,0,0.017849,0.007147,0,0,0,0.007147
None,A409220230301573,Guardian,,,Sound Recording,196626308887_ARG991035033,ARG991035033,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,418,0.017849,0,0,0,0.017849,0.007147,0,0,0,0.007147
None,A444874337226542,Llueve,,,Sound Recording,196626308887_ARG991035036,ARG991035036,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,418,0.017849,0,0,0,0.017849,0.007147,0,0,0,0.007147
None,A588130431041448,Cuanto daria,,,Sound Recording,196626308887_ARG991035040,ARG991035040,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,418,0.017849,0,0,0,0.017849,0.007147,0,0,0,0.007147
None,A621764648558247,Tu nombre en mi cuaderno,,,Sound Recording,196626308887_ARG991035037,ARG991035037,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,418,0.017849,0,0,0,0.017849,0.007147,0,0,0,0.007147
None,A772086115377867,Estoy cansado,,,Sound Recording,196626308887_ARG991035039,ARG991035039,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,440,0.017849,0,0,0,0.017849,0.007147,0,0,0,0.007147
None,A781631389350117,Si tu la ves,,,Sound Recording,196626308887_ARG991035031,ARG991035031,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,418,0.017849,0,0,0,0.017849,0.007147,0,0,0,0.007147
None,A871980891014173,La quiero a ella,,,Sound Recording,196626308887_ARG991035034,ARG991035034,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,481,0.017849,0,0,0,0.017849,0.007147,0,0,0,0.007147
None,A213307412335605,Pensando en Ti,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035064,196626382351,,La Ihuana Mary,,Magenta,no,43,0.01544,0,0,0,0.01544,0.006959,0,0,0,0.006959
None,A379843001850462,,,UCpsh-raymPreLKoH_O0UvFw,Music Video,,,,,Supermerk2,,Magenta,no,91,0.015155,0,0,0,0.015155,0.006827,0,0,0,0.006827
None,A412792548320578,Dame una oportunidad,,,Sound Recording,196626308887_ARG991035032,ARG991035032,196626308887,,La Winnyn Lev,Auténticos y Diferentes,Magenta,no,476,0.016731,0,0,0,0.016731,0.006697,0,0,0,0.006697
None,A952091540315776,Solo Soy / Es Mi Mujer,,UCRLAQnNV9RTiD0fU4K7ejRQ,Art Track,,ARG991035042,196626375629,,Claudio Toledo & Marcos Bainotti,,Magenta,no,20,0.014848,0,0,0,0.014848,0.006687,0,0,0,0.006687
None,A861997870494277,Amor de chat,,,Sound Recording,196626144140_ARG991034917,ARG991034917,196626144140,,El Tecla,El Regreso (Volumen 2),Magenta,no,1627,0.016562,0,0,0,0.016562,0.006628,0,0,0,0.006628
None,A796440872525737,Herido de muerte,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035127,196626512178,,Grupo Bandy2,,Magenta,no,46,0.014448,0,0,0,0.014448,0.006512,0,0,0,0.006512
None,A425343669369981,Ha muerto el amor,,,Sound Recording,885686297308_ARG991007944_3117977,,885686297308,,,,,no,27,0.016274,0,0,0,0.016274,0.00651,0,0,0,0.00651
None,A778106168192693,Recuerdo,,UC0vYxCcfc9n60tFeOMlD5xA,Art Track,,ARG991034765,196626020079,,El Toque,,Magenta,no,29,0.014363,0,0,0,0.014363,0.006465,0,0,0,0.006465
None,A896173450297058,No me vuelvo a enamorar,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034948,196626158802,,Sentimiento Urbano,,Magenta,no,51,0.01376,0,0,0,0.01376,0.006197,0,0,0,0.006197
None,A511357652147329,Entregadora del marron,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035075,196626382351,,La Ihuana Mary,,Magenta,no,58,0.013423,0,0,0,0.013423,0.006049,0,0,0,0.006049
None,A348568661427019,Bailando Con la Luna,,,Sound Recording,196006065744_ARG991032383_34431174,,196006065744,,,,,no,150,0.01489,0,0,0,0.01489,0.005957,0,0,0,0.005957
None,A211303555679734,Donde estaras,,,Sound Recording,196626355034_ARG991034992,ARG991034992,196626355034,,El Tecla,Ineditos,Magenta,no,98,0.014181,0,0,0,0.014181,0.00568,0,0,0,0.00568
None,A915753722915783,Son de amores,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034943,196626158802,,Sentimiento Urbano,,Magenta,no,38,0.012252,0,0,0,0.012252,0.00552,0,0,0,0.00552
None,A391830957472597,Te daria el mar,,UC0vYxCcfc9n60tFeOMlD5xA,Art Track,,ARG991034768,196626020079,,El Toque,,Magenta,no,12,0.012046,0,0,0,0.012046,0.005424,0,0,0,0.005424
None,A962099320740725,Buscando recuerdos,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035067,196626382351,,La Ihuana Mary,,Magenta,no,8,0.011634,0,0,0,0.011634,0.005236,0,0,0,0.005236
None,A518941745998227,Mi corazon te extraña,,,Sound Recording,885686297308_ARG991007943_3117976,,885686297308,,,,,no,26,0.013017,0,0,0,0.013017,0.005207,0,0,0,0.005207
None,A858973411424600,Siento Que Te Quiero,,,Sound Recording,196626308580_ARG991034996,ARG991034996,196626308580,,Siete Lunas,Siento Que Te Quiero,Magenta,no,446,0.012493,0,0,0,0.012493,0.005002,0,0,0,0.005002
None,A909467960511957,Regresa a mi,,UC0vYxCcfc9n60tFeOMlD5xA,Art Track,,ARG991034774,196626020079,,El Toque,,Magenta,no,14,0.010709,0,0,0,0.010709,0.00482,0,0,0,0.00482
None,A913548436921843,Mientes / Te fuiste de aqui / Me duele amarte,,,Sound Recording,196626182456_ARG991034952,ARG991034952,196626182456,,Sentimiento Urbano,Mientes / Te fuiste de aqui / Me duele amarte,Magenta,no,266,0.011038,0,0,0,0.011038,0.004418,0,0,0,0.004418
None,A384869181441432,El baile del gavilan,,UC1EXSNPlRzRFdBhnmxco2ug,Art Track,,ARG991034919,196626144140,,El Tecla,,Magenta,no,70,0.009664,0,0,0,0.009664,0.004354,0,0,0,0.004354
None,A334452621885102,Nunca voy a olvidarte,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034950,196626158802,,Sentimiento Urbano,,Magenta,no,42,0.009661,0,0,0,0.009661,0.004353,0,0,0,0.004353
None,A733617360161804,Sin parar,,UC0vYxCcfc9n60tFeOMlD5xA,Art Track,,ARG991034771,196626020079,,El Toque,,Magenta,no,9,0.009669,0,0,0,0.009669,0.004352,0,0,0,0.004352
None,A166668748277629,,,UCpsh-raymPreLKoH_O0UvFw,Music Video,,,,,Supermerk2,,Magenta,no,44,0.009304,0,0,0,0.009304,0.004193,0,0,0,0.004193
None,A385039541039169,Si tu la ves,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035031,196626308887,,La Winnyn Lev,,Magenta,no,21,0.009168,0,0,0,0.009168,0.004128,0,0,0,0.004128
None,A667751833168486,Dueles,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034947,196626158802,,Sentimiento Urbano,,Magenta,no,31,0.00911,0,0,0,0.00911,0.004105,0,0,0,0.004105
None,A383984963155984,Mil lagrimas,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034945,196626158802,,Sentimiento Urbano,,Magenta,no,38,0.008954,0,0,0,0.008954,0.004036,0,0,0,0.004036
None,A588289808032508,A chillar a otra parte (Remix),,UCrshtfBbSM3F9YE8OrZx8DA,Art Track,,ARG991034925,196626174918,,El Tecla & Emus DJ,,Magenta,no,27,0.008001,0,0,0,0.008001,0.003604,0,0,0,0.003604
None,A465811438885553,Adios Tucumán,,,Sound Recording,884385621766_ARG990900767_2382938,,884385621766,,,,,no,10,0.008873,0,0,0,0.008873,0.00355,0,0,0,0.00355
None,A417272039700754,Donde estas ahora,,UC0vYxCcfc9n60tFeOMlD5xA,Art Track,,ARG991034764,196626020079,,El Toque,,Magenta,no,2,0.007852,0,0,0,0.007852,0.003534,0,0,0,0.003534
None,A383207646137055,Yo la amo,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035087,,,,Jambao,,Magenta,no,748,0.008366,0,0,0,0.008366,0.003354,0,0,0,0.003354
None,A532067833464466,Salvame,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035082,,,,Jambao,,Magenta,no,742,0.008366,0,0,0,0.008366,0.003354,0,0,0,0.003354
None,A577332576875127,Nunca nunca,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035084,,,,Jambao,,Magenta,no,748,0.008366,0,0,0,0.008366,0.003354,0,0,0,0.003354
None,A582391162074295,Y la hice llorar,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035085,,,,Jambao,,Magenta,no,748,0.008366,0,0,0,0.008366,0.003354,0,0,0,0.003354
None,A156579046493105,El Tecla hits session (Adelanto by Leslieteam),,UCx1wKKjyMu8LkYL-OITUqzA,Music Video,31-YHpxtCvY,,,,El Tecla,,,no,31,0.007142,0,0,0,0.007142,0.00322,0,0,0,0.00322
None,A391847845246304,Ahora que te vas,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034949,196626158802,,Sentimiento Urbano,,Magenta,no,32,0.006733,0,0,0,0.006733,0.003032,0,0,0,0.003032
None,A300093105957626,La chica policia,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035035,196626308887,,La Winnyn Lev,,Magenta,no,14,0.006723,0,0,0,0.006723,0.003028,0,0,0,0.003028
None,A289735962376825,Ella ya me olvido,,UC1EXSNPlRzRFdBhnmxco2ug,Art Track,,ARG991034918,196626144140,,El Tecla,,Magenta,no,53,0.006656,0,0,0,0.006656,0.003,0,0,0,0.003
None,A477909644000191,Amor Secreto / Son de Amores / El Mismo Aire / Mil Lagrima / Me Haces Falta / Dueles / No Me Vuelvo a Enamorar / Ahora Que Te Vas / Nunca Voy a Olvidarte,,,Sound Recording,196626108388_ARG991034850_35992453,,196626108388,,,,,no,219,0.006796,0,0,0,0.006796,0.00272,0,0,0,0.00272
None,A533162977043369,El mismo aire,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034944,196626158802,,Sentimiento Urbano,,Magenta,no,44,0.005998,0,0,0,0.005998,0.002705,0,0,0,0.002705
None,A447238893176411,Te arrepentiras,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035083,,,,Jambao,,Magenta,no,662,0.006432,0,0,0,0.006432,0.00258,0,0,0,0.00258
None,A504809977361944,Yo quiero Besarte,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035091,,,,Jambao,,Magenta,no,639,0.006432,0,0,0,0.006432,0.00258,0,0,0,0.00258
None,A792614261619623,Yo vengo,,UC2RQMCMHywPq44hnjZebe6w,Art Track,,ARG991035021,196626284297,,Cristian y Maru,,Magenta,no,9,0.005571,0,0,0,0.005571,0.002508,0,0,0,0.002508
None,A971505191234762,Hasta mañana que descansen bien,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033193,196292955958,,Topo Gigio,,Magenta,no,110,0.005236,0,0,0,0.005236,0.002362,0,0,0,0.002362
None,A854404512515895,Mil noches,,UC0vYxCcfc9n60tFeOMlD5xA,Art Track,,ARG991034767,196626020079,,El Toque,,Magenta,no,6,0.005141,0,0,0,0.005141,0.002314,0,0,0,0.002314
None,A802516564516917,Llueve,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035036,196626308887,,La Winnyn Lev,,Magenta,no,10,0.005034,0,0,0,0.005034,0.002268,0,0,0,0.002268
None,A695380519107882,Mientes tan bien / Dejemoslo asi / Costumbres,,UCmUSrDssizIs_NqxA7uDnyg,Art Track,,ARG991035092,196626406637,,Erica y su nueva Sonora,,Magenta,no,15,0.004981,0,0,0,0.004981,0.002244,0,0,0,0.002244
None,A597351785828551,Llorar duele mas,,,Sound Recording,196626144140_ARG991034916,ARG991034916,196626144140,,El Tecla,El Regreso (Volumen 2),Magenta,no,102,0.005524,0,0,0,0.005524,0.00221,0,0,0,0.00221
None,A750290915138187,Mirame a la cara,,,Sound Recording,196626163615_ARG991034914,ARG991034914,196626163615,,El Tecla,El Regreso (Volumen 1),Magenta,no,1630,0.005524,0,0,0,0.005524,0.00221,0,0,0,0.00221
None,A959677943316478,El baile del gavilan,,,Sound Recording,196626144140_ARG991034919,ARG991034919,196626144140,,El Tecla,El Regreso (Volumen 2),Magenta,no,124,0.005524,0,0,0,0.005524,0.00221,0,0,0,0.00221
None,A979684094766774,Si la ves,,,Sound Recording,196626163615_ARG991034913,ARG991034913,196626163615,,El Tecla,El Regreso (Volumen 1),Magenta,no,321,0.005524,0,0,0,0.005524,0.00221,0,0,0,0.00221
None,A238600807003428,CUANDO SUENA EL SUPER QUINTETO Instagram: @el_super_quinteto,,UCk49_Zxv_5BLnV0u2Faa8Zw,Music Video,dPeArtiCQGI,,,,El Tecla,,,no,302,0.004502,0,0,0,0.004502,0.002027,0,0,0,0.002027
None,A215772167923631,Dame una oportunidad,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035032,196626308887,,La Winnyn Lev,,Magenta,no,14,0.004378,0,0,0,0.004378,0.001972,0,0,0,0.001972
None,A425106181852642,Un angel llora,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035038,196626308887,,La Winnyn Lev,,Magenta,no,10,0.004202,0,0,0,0.004202,0.001892,0,0,0,0.001892
None,A516335661428799,Por amor se puede,,,Sound Recording,885686297308_ARG991007942_3117975,,885686297308,,,,,no,124,0.004689,0,0,0,0.004689,0.001881,0,0,0,0.001881
None,A553779273777819,Estoy cansado,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035039,196626308887,,La Winnyn Lev,,Magenta,no,8,0.003693,0,0,0,0.003693,0.001663,0,0,0,0.001663
None,A619497732497167,Me haces falta,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034946,196626158802,,Sentimiento Urbano,,Magenta,no,22,0.003642,0,0,0,0.003642,0.001639,0,0,0,0.001639
None,A328019844365855,Tú Que Puedes Vuélvete,,,Sound Recording,884385621766_ARG990900772_2382943,,884385621766,,,,,no,5,0.003892,0,0,0,0.003892,0.001557,0,0,0,0.001557
None,A163553848555591,Entre dos amores,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035073,196626382351,,La Ihuana Mary,,Magenta,no,15,0.003043,0,0,0,0.003043,0.001371,0,0,0,0.001371
None,A194333450736643,Yo no se mañana,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035089,,,,Jambao,,Magenta,no,478,0.003381,0,0,0,0.003381,0.001357,0,0,0,0.001357
None,A224029607638465,Se parece mas a ti,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035088,,,,Jambao,,Magenta,no,478,0.003381,0,0,0,0.003381,0.001357,0,0,0,0.001357
None,A873607991438374,Tu Barca,Music Video,UCAKInMJc6MOUJigFGHeMluw,Music Video,ARG991035086,,,,Jambao,,Magenta,no,478,0.003381,0,0,0,0.003381,0.001357,0,0,0,0.001357
None,A829123602057337,El Gordo Luis  - El mundo│ EN VIVO RECUERDO,,UCAKInMJc6MOUJigFGHeMluw,Music Video,LhpaZeoM_Mg,,,,El Gordo Luis,,Magenta Discos,no,26,0.002646,0,0,0,0.002646,0.001059,0,0,0,0.001059
None,A630296958474133,Corazón De Roca,,,Sound Recording,884385622398_ARG990900030_2376735,,884385622398,,,,,no,39,0.002527,0,0,0,0.002527,0.001012,0,0,0,0.001012
None,A222811233540885,Linda mañana,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035074,196626382351,,La Ihuana Mary,,Magenta,no,23,0.001753,0,0,0,0.001753,0.000789,0,0,0,0.000789
None,A425540387390110,El Veneno de Tu Amor,,,Sound Recording,196006065744_ARG991032380_34431166,,196006065744,,,,,no,169,0.001908,0,0,0,0.001908,0.000765,0,0,0,0.000765
None,A213805465272810,Nadie,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035065,196626382351,,La Ihuana Mary,,Magenta,no,15,0.001334,0,0,0,0.001334,0.000601,0,0,0,0.000601
None,A524600772063664,Titan,,,Sound Recording,196626264565_ARG991034973,ARG991034973,196626264565,,El Jarra,Titan,Magenta,no,151,0.001392,0,0,0,0.001392,0.00056,0,0,0,0.00056
None,A949064727641540,Levante,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035071,196626382351,,La Ihuana Mary,,Magenta,no,21,0.001054,0,0,0,0.001054,0.000475,0,0,0,0.000475
None,A187450879773578,La quiero a ella,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035034,196626308887,,La Winnyn Lev,,Magenta,no,11,0.000918,0,0,0,0.000918,0.000414,0,0,0,0.000414
None,A433635120785383,El Reloj,,,Sound Recording,191018008093_ARG991021240_23910673,,191018008093,,,,,no,26,0.000836,0,0,0,0.000836,0.000337,0,0,0,0.000337
None,A295062068873046,Gata fiera,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035069,196626382351,,La Ihuana Mary,,Magenta,no,9,0.000551,0,0,0,0.000551,0.000248,0,0,0,0.000248
None,A457575573765720,Daniel Cardozo jurabas tu,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,3AwkQ58p6rs,,,,Los Charros,,,no,0,0.000539,0,0,0,0.000539,0.000244,0,0,0,0.000244
None,A317139150943983,Mayor Que Yo,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035063,196626382351,,La Ihuana Mary,,Magenta,no,14,0.000329,0,0,0,0.000329,0.000149,0,0,0,0.000149
None,A721079893972104,Daniel Cardozo me estoy enamorando,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,dTePM1OnpSQ,,,,Los Charros,,,no,0,0.000329,0,0,0,0.000329,0.000149,0,0,0,0.000149
None,A317823139200363,Te Vas,,,Sound Recording,191018204310_ARG991022061_24205916,,191018204310,,,,,no,154,0.000323,0,0,0,0.000323,0.00013,0,0,0,0.00013
None,A730399133802225,Daniel Cardozo acepto mi derrota,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,Ge0q9UDbOgQ,,,,Los Charros,,,no,0,0.000232,0,0,0,0.000232,0.000105,0,0,0,0.000105
None,A291013590405272,Guardian,,UCGEEEXr1aSMQy3SYKaJDqew,Art Track,,ARG991035033,196626308887,,La Winnyn Lev,,Magenta,no,5,0.000203,0,0,0,0.000203,0.000092,0,0,0,0.000092
None,A786529417353259,Lo que son las cosas,,,Sound Recording,196626526748_ARG991035098,ARG991035098,196626526748,,Dalila & La San Francisco,Lo que son las cosas,Magenta,no,3,0.000213,0,0,0,0.000213,0.000086,0,0,0,0.000086
None,A712870756859746,Daniel Cardozo el goterero,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,9LxXQ1BAN3c,,,,Los Charros,,,no,0,0.000164,0,0,0,0.000164,0.000074,0,0,0,0.000074
None,A860879081618389,Sin rumbo,,,Sound Recording,196626188250_ARG991034961,ARG991034961,196626188250,,Siete Lunas,Sin Rumbo / Mi muñeca,Magenta,no,176,0.000118,0,0,0,0.000118,0.000048,0,0,0,0.000048
None,A979458521427984,Chica bonita,,UCRiniIvnWGpxcVEA3mO6Upw,Art Track,,ARG991035068,196626382351,,La Ihuana Mary,,Magenta,no,12,0.000082,0,0,0,0.000082,0.000037,0,0,0,0.000037
None,A138317161374277,Envuelvete en Mis Brazos,,,Sound Recording,196006065744_ARG991032386_34431214,,196006065744,,,,,no,147,0.000039,0,0,0,0.000039,0.000016,0,0,0,0.000016
